BMI	Central Illinois Regional Airport	Bloomington, Illinois, United States	https://en.wikipedia.org/wiki/Central_Illinois_Regional_Airport
BMJ	Baramita Airport	Baramita, Guyana	https://en.wikipedia.org/wiki/Baramita_Airport
BMK	Borkum Airfield	Borkum, Lower Saxony, Germany	https://en.wikipedia.org/wiki/Borkum_Airfield
BML	Berlin Regional Airport	Berlin, New Hampshire, United States	https://en.wikipedia.org/wiki/Berlin_Regional_Airport
BMM	Bitam Airport	Bitam, Gabon	https://en.wikipedia.org/wiki/Bitam_Airport
BMN	Bamarni Airport	Bamarni, Iraq	https://en.wikipedia.org/wiki/Bamarni
BMO	Bhamo Airport	Bhamo, Myanmar	https://en.wikipedia.org/wiki/Bhamo_Airport
BMP	Brampton Island Airport	Brampton Island, Queensland, Australia	https://en.wikipedia.org/wiki/Brampton_Island
BMQ	Bamburi Airport	Bamburi, Kenya	https://en.wikipedia.org/wiki/Bamburi_Airport
BMR	Baltrum Airport	Baltrum, Lower Saxony, Germany	https://en.wikipedia.org/wiki/Baltrum
BMS	Socrates Mariani Bittencourt Airport	Brumado, Bahia, Brazil	https://en.wikipedia.org/wiki/Brumado
BMT	Beaumont Municipal Airport	Beaumont, Texas, United States	https://en.wikipedia.org/wiki/Beaumont_Municipal_Airport
BMU	Sultan Muhammad Salahudin Airport (Bima Airport)	Bima, Indonesia	https://en.wikipedia.org/wiki/Sultan_Muhammad_Salahudin_Airport
BMV	Buon Ma Thuot Airport	Buon Ma Thuot, Vietnam	https://en.wikipedia.org/wiki/Buon_Ma_Thuot_Airport
BMW	Bordj Mokhtar Airport	Bordj Badji Mokhtar, Algeria	https://en.wikipedia.org/wiki/Bordj_Mokhtar_Airport
BMX	Big Mountain Air Force Station (FAA: 37AK)	Big Mountain, Alaska, United States	https://en.wikipedia.org/wiki/Big_Mountain_Air_Force_Station
BMY	Île Art – Waala Airport	Waala, Belep Islands, New Caledonia	https://en.wikipedia.org/wiki/%C3%8Ele_Art_%E2%80%93_Waala_Airport
BMZ	Bamu Airport	Bamu, Papua New Guinea	https://en.wikipedia.org/wiki/Papua_New_Guinea
BNA	Nashville International Airport	Nashville, Tennessee, United States	https://en.wikipedia.org/wiki/Nashville_International_Airport
BNB	Boende Airport	Boende, Democratic Republic of the Congo	https://en.wikipedia.org/wiki/Boende_Airport
BNC	Beni Airport	Beni, Democratic Republic of the Congo	https://en.wikipedia.org/wiki/Beni_Airport
BND	Bandar Abbas International Airport	Bandar Abbas, Iran	https://en.wikipedia.org/wiki/Bandar_Abbas_International_Airport
BNE	Brisbane Airport	Brisbane, Queensland, Australia	https://en.wikipedia.org/wiki/Brisbane_Airport
BNF	Warm Springs Bay Seaplane Base	Baranof Warm Springs, Alaska, United States	https://en.wikipedia.org/wiki/Baranof_Warm_Springs,_Alaska
BNG	Banning Municipal Airport	Banning, California, United States	https://en.wikipedia.org/wiki/Banning_Municipal_Airport
BNI	Benin Airport	Benin City, Nigeria	https://en.wikipedia.org/wiki/Benin_Airport
BNK	Ballina Byron Gateway Airport	Ballina, New South Wales, Australia	https://en.wikipedia.org/wiki/Ballina_Byron_Gateway_Airport
BNL	Barnwell Regional Airport	Barnwell, South Carolina, United States	https://en.wikipedia.org/wiki/Barnwell_Regional_Airport
BNM	Bodinumu Airport	Bodinumu, Papua New Guinea	https://en.wikipedia.org/wiki/Papua_New_Guinea
BNN	Brønnøysund Airport, Brønnøy	Brønnøysund, Norway	https://en.wikipedia.org/wiki/Br%C3%B8nn%C3%B8ysund_Airport,_Br%C3%B8nn%C3%B8y
BNO	Burns Municipal Airport	Burns, Oregon, United States	https://en.wikipedia.org/wiki/Burns_Municipal_Airport
BNP	Bannu Airport	Bannu, Pakistan	https://en.wikipedia.org/wiki/Bannu_Airport
BNQ	Baganga Airport	Baganga, Philippines	https://en.wikipedia.org/wiki/Baganga,_Davao_Oriental
BNR	Banfora Airport	Banfora, Burkina Faso	https://en.wikipedia.org/wiki/Banfora_Airport
BNS	Barinas Airport	Barinas, Venezuela	https://en.wikipedia.org/wiki/Barinas_Airport
BNT	Bundi Airport	Bundi, Papua New Guinea	https://en.wikipedia.org/wiki/Papua_New_Guinea
BNU	Blumenau Airport	Blumenau, Santa Catarina, Brazil	https://en.wikipedia.org/wiki/Blumenau_Airport
BNV	Boana Airport	Boana, Papua New Guinea	https://en.wikipedia.org/wiki/Boana
BNW	Boone Municipal Airport	Boone, Iowa, United States	https://en.wikipedia.org/wiki/Boone_Municipal_Airport
BNX	Banja Luka International Airport	Banja Luka, Bosnia and Herzegovina	https://en.wikipedia.org/wiki/Banja_Luka_International_Airport
BNY	Bellona/Anua Airport	Bellona Island, Rennell and Bellona, Solomon Islands	https://en.wikipedia.org/wiki/Bellona/Anua_Airport
BNZ	Banz Airport	Banz, Papua New Guinea	https://en.wikipedia.org/wiki/Papua_New_Guinea
BOA	Boma Airport	Boma, Democratic Republic of the Congo	https://en.wikipedia.org/wiki/Boma_Airport
BOB	Bora Bora Airport (Motu Mute Airport)	Bora Bora, French Polynesia	https://en.wikipedia.org/wiki/Bora_Bora_Airport
BOC	"Bocas del Toro ""Isla Colón"" International Airport"	Bocas Town, Panama	https://en.wikipedia.org/wiki/Bocas_del_Toro_%22Isla_Col%C3%B3n%22_International_Airport
BOD	Bordeaux–Mérignac Airport	Bordeaux, Aquitaine, France	https://en.wikipedia.org/wiki/Bordeaux%E2%80%93M%C3%A9rignac_Airport
BOE	Boundji Airport	Boundji, Republic of the Congo	https://en.wikipedia.org/wiki/Boundji_Airport
BOG	El Dorado International Airport	Bogotá, Colombia	https://en.wikipedia.org/wiki/El_Dorado_International_Airport
BOH	Bournemouth Airport	Bournemouth, England	https://en.wikipedia.org/wiki/Bournemouth_Airport
BOI	Boise Air Terminal (Gowen Field)	Boise, Idaho, United States	https://en.wikipedia.org/wiki/Boise_Airport
BOJ	Burgas Airport	Burgas, Bulgaria	https://en.wikipedia.org/wiki/Burgas_Airport
BOK	Brookings Airport	Brookings, Oregon, United States	https://en.wikipedia.org/wiki/Brookings_Airport
BOL	Ballykelly Airfield (RAF Ballykelly)	Ballykelly, Northern Ireland	https://en.wikipedia.org/wiki/RAF_Ballykelly
BOM	Chhatrapati Shivaji International Airport	Mumbai, Maharashtra, India	https://en.wikipedia.org/wiki/Chhatrapati_Shivaji_International_Airport
BON	Flamingo International Airport	Kralendijk, Bonaire, Caribbean Netherlands	https://en.wikipedia.org/wiki/Flamingo_International_Airport
BOO	Bodø Airport	Bodø, Norway	https://en.wikipedia.org/wiki/Bod%C3%B8_Airport
BOP	Bouar Airport	Bouar, Central African Republic	https://en.wikipedia.org/wiki/Bouar_Airport
BOQ	Boku Airport	Boku, Papua New Guinea	https://en.wikipedia.org/wiki/Papua_New_Guinea
BOR	Bokeo International Airport	Bokeo Province, Laos	https://en.wikipedia.org/wiki/Bokeo_International_Airport
BOS	Logan International Airport	Boston, Massachusetts, United States	https://en.wikipedia.org/wiki/Logan_International_Airport
BOT	Bosset Airport	Bosset, Papua New Guinea	https://en.wikipedia.org/wiki/Bosset_Airport
BOU	Bourges Airport	Bourges, Centre-Val de Loire, France	https://en.wikipedia.org/wiki/Bourges_Airport
BOV	Boang Island Airport	Boang Island, Papua New Guinea	https://en.wikipedia.org/wiki/Boang_Island
BOW	Bartow Municipal Airport	Bartow, Florida, United States	https://en.wikipedia.org/wiki/Bartow_Municipal_Airport
BOX	Borroloola Airport	Borroloola, Northern Territory, Australia	https://en.wikipedia.org/wiki/Borroloola_Airport
BOY	Bobo Dioulasso Airport	Bobo-Dioulasso, Burkina Faso	https://en.wikipedia.org/wiki/Bobo_Dioulasso_Airport
BOZ	Bozoum Airport	Bozoum, Central African Republic	https://en.wikipedia.org/wiki/Bozoum_Airport
BPB	Boridi Airport	Boridi, Papua New Guinea	https://en.wikipedia.org/wiki/Boridi
BPC	Bamenda Airport	Bamenda, Cameroon	https://en.wikipedia.org/wiki/Bamenda_Airport
BPD	Bapi Airport	Bapi, Papua New Guinea	https://en.wikipedia.org/wiki/Papua_New_Guinea
BPE	Qinhuangdao Beidaihe Airport	Qinhuangdao, Hebei, China	https://en.wikipedia.org/wiki/Qinhuangdao_Beidaihe_Airport
BPF	Batuna Airport	Batuna, Solomon Islands	https://en.wikipedia.org/wiki/Solomon_Islands
BPG	Barra do Garças Airport	Barra do Garças, Mato Grosso, Brazil	https://en.wikipedia.org/wiki/Barra_do_Gar%C3%A7as_Airport
BPH	Bislig Airport	Bislig, Philippines	https://en.wikipedia.org/wiki/Bislig_Airport
BPI	Miley Memorial Field	Big Piney, Wyoming, United States	https://en.wikipedia.org/wiki/Miley_Memorial_Field
BPK	Biangabip Airport	Biangabip, Papua New Guinea	https://en.wikipedia.org/wiki/Biangabip_Airport
BPL	Bole Alashankou Airport	Bole, Xinjiang, China	https://en.wikipedia.org/wiki/Bole_Alashankou_Airport
BPM	Begumpet Airport	Hyderabad, Telangana, India	https://en.wikipedia.org/wiki/Begumpet_Airport
BPN	Sultan Aji Muhammad Sulaiman Airport	Balikpapan, Indonesia	https://en.wikipedia.org/wiki/Sultan_Aji_Muhammad_Sulaiman_Airport
BPS	Porto Seguro Airport	Porto Seguro, Bahia, Brazil	https://en.wikipedia.org/wiki/Porto_Seguro_Airport
BPT	Jack Brooks Regional Airport	Beaumont / Port Arthur, Texas, United States	https://en.wikipedia.org/wiki/Jack_Brooks_Regional_Airport
BPX	Qamdo Bamda Airport	Qamdo, Tibet Autonomous Region, China	https://en.wikipedia.org/wiki/Qamdo_Bamda_Airport
BPY	Besalampy Airport	Besalampy, Madagascar	https://en.wikipedia.org/wiki/Besalampy_Airport
BQA	Dr. Juan C. Angara Airport	Baler, Philippines	https://en.wikipedia.org/wiki/Dr._Juan_C._Angara_Airport
BQB	Busselton Margaret River Airport	Busselton, Western Australia, Australia	https://en.wikipedia.org/wiki/Busselton_Margaret_River_Airport
BQE	Bubaque Airport	Bubaque, Guinea-Bissau	https://en.wikipedia.org/wiki/Bubaque_Airport
BQG	Bogorodskoye Airport	Bogorodskoye, Khabarovsk Krai, Russia	https://en.wikipedia.org/wiki/Bogorodskoye_Airport
BQH	London Biggin Hill Airport	London / Biggin Hill, England	https://en.wikipedia.org/wiki/London_Biggin_Hill_Airport
BQI	Bagani Airport	Bagani, Namibia	https://en.wikipedia.org#cite_note-IATA-1
BQJ	Batagay Airport	Batagay, Yakutia, Russia	https://en.wikipedia.org/wiki/Batagay_Airport
BQK	Brunswick Golden Isles Airport	Brunswick, Georgia, United States	https://en.wikipedia.org/wiki/Brunswick_Golden_Isles_Airport
BQL	Boulia Airport	Boulia, Queensland, Australia	https://en.wikipedia.org/wiki/Boulia_Airport
BQN	Rafael Hernández Airport	Aguadilla, Puerto Rico, United States	https://en.wikipedia.org/wiki/Rafael_Hern%C3%A1ndez_Airport
BQO	Tehini Airport	Bouna, Ivory Coast	https://en.wikipedia.org/wiki/Tehini_Airport
BQQ	Barra Airport	Barra, Bahia, Brazil	https://en.wikipedia.org/wiki/Barra_Airport_(Brazil)
BQS	Ignatyevo Airport	Blagoveshchensk, Amur Oblast, Russia	https://en.wikipedia.org/wiki/Ignatyevo_Airport
BQT	Brest Airport	Brest, Belarus	https://en.wikipedia.org/wiki/Brest_Airport
BQU	J. F. Mitchell Airport	Bequia, Saint Vincent and the Grenadines	https://en.wikipedia.org/wiki/J._F._Mitchell_Airport
BQV	Bartlett Cove Seaplane Base	Bartlett Cove, Alaska, United States	https://en.wikipedia.org/wiki/Alaska
BQW	Balgo Hill Airport	Balgo Hill, Western Australia, Australia	https://en.wikipedia.org/wiki/Balgo_Hill_Airport
BRA	Barreiras Airport	Barreiras, Bahia, Brazil	https://en.wikipedia.org/wiki/Barreiras_Airport
BRB	Barreirinhas Airport	Barreirinhas, Maranhão, Brazil	https://en.wikipedia.org/wiki/Barreirinhas_Airport
BRC	San Carlos de Bariloche Airport	San Carlos de Bariloche, Río Negro, Argentina	https://en.wikipedia.org/wiki/San_Carlos_de_Bariloche_Airport
BRD	Brainerd Lakes Regional Airport	Brainerd, Minnesota, United States	https://en.wikipedia.org/wiki/Brainerd_Lakes_Regional_Airport
BRE	Bremen Airport	Bremen, Bremen, Germany	https://en.wikipedia.org/wiki/Bremen_Airport
BRH	Brahman Airport	Brahman, Papua New Guinea	https://en.wikipedia.org/wiki/Brahman,_Papua_New_Guinea
BRI	Bari Karol Wojtyła Airport	Bari, Apulia, Italy	https://en.wikipedia.org/wiki/Bari_Karol_Wojty%C5%82a_Airport
BRJ	Bright Airport	Bright, Victoria, Australia	https://en.wikipedia.org/wiki/Bright,_Victoria
BRK	Bourke Airport	Bourke, New South Wales, Australia	https://en.wikipedia.org/wiki/Bourke_Airport
BRL	Southeast Iowa Regional Airport	Burlington, Iowa, United States	https://en.wikipedia.org/wiki/Southeast_Iowa_Regional_Airport
BRM	Jacinto Lara International Airport	Barquisimeto, Venezuela	https://en.wikipedia.org/wiki/Jacinto_Lara_International_Airport
BRN	Bern Airport	Bern, Switzerland	https://en.wikipedia.org/wiki/Bern_Airport
BRO	Brownsville/South Padre Island International Airport	Brownsville, Texas, United States	https://en.wikipedia.org/wiki/Brownsville/South_Padre_Island_International_Airport
BRP	Biaru Airport	Biaru, Papua New Guinea	https://en.wikipedia.org/wiki/Papua_New_Guinea
BRQ	Brno-Tuřany Airport	Brno, Czech Republic	https://en.wikipedia.org/wiki/Brno-Tu%C5%99any_Airport
BRR	Barra Airport	Barra, Scotland	https://en.wikipedia.org/wiki/Barra_Airport_(Scotland)
BRS	Bristol Airport	Bristol, England	https://en.wikipedia.org/wiki/Bristol_Airport
BRT	Bathurst Island Airport	Bathurst Island, Northern Territory, Australia	https://en.wikipedia.org/wiki/Bathurst_Island_Airport
BRU	Brussels Airport (Zaventem Airport)	Brussels, Belgium	https://en.wikipedia.org/wiki/Brussels_Airport
BRV	Bremerhaven Airport	Bremerhaven, Bremen, Germany	https://en.wikipedia.org/wiki/Bremerhaven_Airport
BRW	Wiley Post–Will Rogers Memorial Airport	Barrow, Alaska, United States	https://en.wikipedia.org/wiki/Wiley_Post%E2%80%93Will_Rogers_Memorial_Airport
BRX	María Montez International Airport	Barahona, Dominican Republic	https://en.wikipedia.org/wiki/Mar%C3%ADa_Montez_International_Airport
BRY	Samuels Field	Bardstown, Kentucky, United States	https://en.wikipedia.org/wiki/Samuels_Field
BSA	Bender Qassim International Airport	Bosaso, Somalia	https://en.wikipedia.org/wiki/Bender_Qassim_International_Airport
BSB	Brasília International Airport (Presidente J. Kubitschek Int'l Airport)	Brasília, Distrito Federal, Brazil	https://en.wikipedia.org/wiki/Bras%C3%ADlia_International_Airport
BSC	José Celestino Mutis Airport	Bahía Solano, Colombia	https://en.wikipedia.org/wiki/Jos%C3%A9_Celestino_Mutis_Airport
BSD	Baoshan Yunduan Airport	Baoshan, Yunnan, China	https://en.wikipedia.org/wiki/Baoshan_Yunduan_Airport
BSE	Sematan Airport	Sematan, Sarawak, Malaysia	https://en.wikipedia.org/wiki/Sematan_Airport
BSF	Bradshaw Army Airfield	Camp Pohakuloa, Hawaii, United States	https://en.wikipedia.org/wiki/Bradshaw_Army_Airfield
BSG	Bata Airport	Bata, Equatorial Guinea	https://en.wikipedia.org/wiki/Bata_Airport
BSI	Balesin Airport	Balesin Island, Quezon, Philippines	https://en.wikipedia.org/wiki/Balesin_Airport
BSJ	Bairnsdale Airport	Bairnsdale, Victoria, Australia	https://en.wikipedia.org/wiki/Bairnsdale_Airport
BSK	Biskra Airport	Biskra, Algeria	https://en.wikipedia.org/wiki/Biskra_Airport
BSL	EuroAirport Basel-Mulhouse-Freiburg	Basel, Switzerland	https://en.wikipedia.org/wiki/EuroAirport_Basel-Mulhouse-Freiburg
BSM	Bishe Kola Air Base	Amol, Iran	https://en.wikipedia.org/wiki/Bishe_Kola_Air_Base
BSN	Bossangoa Airport	Bossangoa, Central African Republic	https://en.wikipedia.org/wiki/Bossangoa_Airport
BSO	Basco Airport	Basco, Philippines	https://en.wikipedia.org/wiki/Basco_Airport
BSP	Bensbach Airport	Bensbach, Papua New Guinea	https://en.wikipedia.org/wiki/Bensbach_Airport
BSQ	Bisbee Municipal Airport (FAA: P04)	Bisbee, Arizona, United States	https://en.wikipedia.org/wiki/Bisbee_Municipal_Airport
BSR	Basra International Airport	Basra, Iraq	https://en.wikipedia.org/wiki/Basra_International_Airport
BSS	Balsas Airport	Balsas, Maranhão, Brazil	https://en.wikipedia.org/wiki/Balsas,_Maranh%C3%A3o
BST	Bost Airport	Lashkar Gah (Bost), Afghanistan	https://en.wikipedia.org/wiki/Bost_Airport
BSU	Basankusu Airport	Basankusu, Democratic Republic of the Congo	https://en.wikipedia.org/wiki/Basankusu_Airport
BSV	Besakoa Airport	Besakoa, Madagascar	https://en.wikipedia.org#cite_note-IATA-1
BSW	Boswell Bay Airport (FAA: AK97)	Boswell Bay, Alaska, United States	https://en.wikipedia.org/wiki/Boswell_Bay_Airport
BSX	Pathein Airport	Pathein, Myanmar	https://en.wikipedia.org/wiki/Pathein_Airport
BSY	Bardera Airport	Bardera, Somalia	https://en.wikipedia.org/wiki/Bardera_Airport
BTA	Bertoua Airport	Bertoua, Cameroon	https://en.wikipedia.org/wiki/Bertoua_Airport
BTB	Bétou Airport	Bétou, Republic of the Congo	https://en.wikipedia.org/wiki/B%C3%A9tou_Airport
BTC	Batticaloa International Airport	Batticaloa, Sri Lanka	https://en.wikipedia.org/wiki/Batticaloa_International_Airport
BTD	Brunette Downs Airport	Brunette Downs, Northern Territory, Australia	https://en.wikipedia.org/wiki/Brunette_Downs_Station
BTE	Sherbro International Airport	Bonthe, Sierra Leone	https://en.wikipedia.org/wiki/Sherbro_International_Airport
BTF	Skypark Airport	Bountiful, Utah, United States	https://en.wikipedia.org/wiki/Skypark_Airport
BTG	Batangafo Airport	Batangafo, Central African Republic	https://en.wikipedia.org/wiki/Batangafo_Airport
BTH	Hang Nadim Airport	Batam, Indonesia	https://en.wikipedia.org/wiki/Hang_Nadim_Airport
BTI	Barter Island LRRS Airport	Barter Island, Alaska, United States	https://en.wikipedia.org/wiki/Barter_Island_LRRS_Airport
BTJ	Sultan Iskandar Muda International Airport	Banda Aceh, Indonesia	https://en.wikipedia.org/wiki/Sultan_Iskandar_Muda_International_Airport
BTK	Bratsk Airport	Bratsk, Irkutsk Oblast, Russia	https://en.wikipedia.org/wiki/Bratsk_Airport
BTL	W. K. Kellogg Airport	Battle Creek, Michigan, United States	https://en.wikipedia.org/wiki/W._K._Kellogg_Airport
BTM	Bert Mooney Airport	Butte, Montana, United States	https://en.wikipedia.org/wiki/Bert_Mooney_Airport
BTN	Marlboro County Jetport (FAA: BBP)	Bennettsville, South Carolina, United States	https://en.wikipedia.org/wiki/Marlboro_County_Jetport
BTO	Botopasi Airstrip	Botopasi, Suriname	https://en.wikipedia.org/wiki/Botopasi_Airstrip
BTP	Butler County Airport (K.W. Scholter Field)	Butler, Pennsylvania, United States	https://en.wikipedia.org/wiki/Butler_County_Airport
BTQ	Butare Airport	Butare, Rwanda	https://en.wikipedia.org/wiki/Butare_Airport
BTR	Baton Rouge Metropolitan Airport (Ryan Field)	Baton Rouge, Louisiana, United States	https://en.wikipedia.org/wiki/Baton_Rouge_Metropolitan_Airport
BTS	M. R. Štefánik Airport	Bratislava, Slovakia	https://en.wikipedia.org/wiki/Bratislava_Airport
BTT	Bettles Airport	Bettles, Alaska, United States	https://en.wikipedia.org/wiki/Bettles_Airport
BTU	Bintulu Airport	Bintulu, Sarawak, Malaysia	https://en.wikipedia.org/wiki/Bintulu_Airport
BTV	Burlington International Airport	Burlington, Vermont, United States	https://en.wikipedia.org/wiki/Burlington_International_Airport
BTW	Batu Licin Airport	Batu Licin, Indonesia	https://en.wikipedia.org/wiki/Batu_Licin_Airport
BTX	Betoota Airport	Betoota, Queensland, Australia	https://en.wikipedia.org/wiki/Betoota
BTY	Beatty Airport	Beatty, Nevada, United States	https://en.wikipedia.org/wiki/Beatty_Airport
BTZ	Betong Airport	Betong, Yala, Thailand	https://en.wikipedia.org/wiki/Betong_Airport
BUA	Buka Island Airport	Buka Island, Papua New Guinea	https://en.wikipedia.org/wiki/Buka_Island_Airport
BUB	Cram Field	Burwell, Nebraska, United States	https://en.wikipedia.org/wiki/Burwell,_Nebraska
BUC	Burketown Airport	Burketown, Queensland, Australia	https://en.wikipedia.org/wiki/Burketown_Airport
BUD	Budapest Ferenc Liszt International Airport	Budapest, Hungary	https://en.wikipedia.org/wiki/Budapest_Ferenc_Liszt_International_Airport
BUE	metropolitan area5	Buenos Aires, Argentina	https://en.wikipedia.org#cite_note-IATA-1
BUF	Buffalo Niagara International Airport	Buffalo, New York, United States	https://en.wikipedia.org/wiki/Buffalo_Niagara_International_Airport
BUG	Benguela Airport (Gen. V. Deslandes Airport)	Benguela, Angola	https://en.wikipedia.org/wiki/Benguela_Airport
